Store,forecast_mape,anomaly_rate,anomaly_count_90d,avg_sentiment,dominant_theme,health_score,tier,explanation
559,8.511870806938916,0.04,3,0.6452685713768005,Cleanliness,79.6,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter."
560,6.978740603650975,0.0,0,0.4964454770088196,Cleanliness,83.0,Performing Well,Forecasts are reliable.
561,10.770717640381498,0.0405405405405405,3,0.3432773947715759,Staff,71.2,Performing Well,"Forecasts are moderately reliable, but 3 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
562,5.250963432835929,0.3888888888888889,35,0.5001362413167953,Cleanliness,54.8,Monitor,"Forecasts are reliable, but 35 anomalous sales days in the last quarter."
563,12.766367026999118,0.0,0,0.3513980388641357,Cleanliness,74.3,Performing Well,"Forecasts are moderately reliable, but negative feedback about cleanliness suggests an issue worth investigating."
564,7.24648117766842,0.0,0,0.5920485615730285,Pricing,84.6,Performing Well,Forecasts are reliable.
565,5.841879215220846,0.0675675675675675,5,0.5489806979894638,Stock Availability,77.0,Performing Well,"Forecasts are reliable, but 5 anomalous sales days in the last quarter."
566,8.894907654568506,0.08,6,0.7419383525848389,Stock Availability,76.3,Performing Well,"Forecasts are reliable, but 6 anomalous sales days in the last quarter; reviews are positive, largely about stock availability."
567,10.374160915791572,0.0945945945945946,7,0.3921268343925476,Cleanliness,66.1,Monitor,"Forecasts are moderately reliable, but 7 anomalous sales days in the last quarter; negative feedback about cleanliness suggests an issue worth investigating."
568,8.429021877077595,0.0405405405405405,3,0.4135836760203044,Stock Availability,75.0,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter."
569,8.834914581440657,0.12,9,0.0006049474080403,Staff,56.8,Monitor,"Forecasts are reliable, but 9 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
570,9.509114746510775,0.0,0,0.999774436155955,Cleanliness,90.5,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
571,11.329678324774822,0.0,0,0.6666620969772339,Cleanliness,82.0,Performing Well,Forecasts are moderately reliable.
572,8.119860428003559,0.0,0,0.6665583848953247,Pricing,85.2,Performing Well,Forecasts are reliable.
573,7.729413474803105,0.0,0,0.3340334892272949,Pricing,79.0,Performing Well,"Forecasts are reliable, but negative feedback about pricing suggests an issue worth investigating."
574,5.362856666530203,0.027027027027027,2,0.333141287167867,Stock Availability,78.1,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; negative feedback about stock availability suggests an issue worth investigating."
575,15.351071423281134,0.0,0,0.0004050135612487,Cleanliness,64.7,Monitor,"Forecasts are moderately reliable, but negative feedback about cleanliness suggests an issue worth investigating."
576,10.071656423176645,0.0,0,0.1930550038814544,Cleanliness,73.8,Performing Well,"Forecasts are moderately reliable, but negative feedback about cleanliness suggests an issue worth investigating."
577,9.058167311432133,0.0133333333333333,1,0.4026508212089538,Pricing,77.4,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
578,11.09617617247376,0.5222222222222223,47,0.3278711835543315,Stock Availability,45.5,Monitor,"Forecasts are moderately reliable, but 47 anomalous sales days in the last quarter; negative feedback about stock availability suggests an issue worth investigating."
579,8.201938576288237,0.0,0,0.7397592067718506,Pricing,86.6,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
580,10.767689774416748,0.0133333333333333,1,0.4920806288719177,Stock Availability,77.5,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently."
581,7.924651463459645,0.0135135135135135,1,0.6666092276573181,Cleanliness,83.8,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
582,9.553149817529592,0.0,0,0.6667083700497946,Cleanliness,83.8,Performing Well,Forecasts are reliable.
583,6.943116891888383,0.0666666666666666,5,0.9950054883956908,Stock Availability,85.0,Performing Well,"Forecasts are reliable, but 5 anomalous sales days in the last quarter; reviews are positive, largely about stock availability."
584,9.52329267602487,0.0,0,0.5792415936787924,Cleanliness,82.1,Performing Well,Forecasts are reliable.
585,7.609127273989488,0.0,0,0.6890998780727386,Staff,86.2,Performing Well,Forecasts are reliable.
586,10.236992880546053,0.0,0,0.4990096092224121,Pricing,79.7,Performing Well,Forecasts are moderately reliable.
587,12.45639493212297,0.0,0,0.1513915657997131,Stock Availability,70.6,Performing Well,"Forecasts are moderately reliable, but negative feedback about stock availability suggests an issue worth investigating."
588,6.880972134644775,0.0133333333333333,1,0.5998286128044128,Pricing,83.5,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
589,9.487752144476334,0.0135135135135135,1,0.7510299205780029,Pricing,83.9,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about pricing."
590,8.323677501013963,0.027027027027027,2,0.7488255500793457,Cleanliness,83.4,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about cleanliness."
591,9.90896781336701,0.0135135135135135,1,0.5905061483383178,Stock Availability,80.3,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
592,9.742008712496489,0.1891891891891892,14,0.0102736751238505,Staff,47.8,Monitor,"Forecasts are reliable, but 14 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
593,11.202840663765572,0.0666666666666666,5,0.6599764625231425,Cleanliness,74.0,Performing Well,"Forecasts are moderately reliable, but 5 anomalous sales days in the last quarter."
594,8.172139433129068,0.1733333333333333,13,0.7995137691497802,Staff,67.0,Monitor,"Forecasts are reliable, but 13 anomalous sales days in the last quarter; reviews are positive, largely about staff."
595,8.074237963253077,0.0,0,0.7498769909143448,Staff,86.9,Performing Well,"Forecasts are reliable, but reviews are positive, largely about staff."
596,8.644015474824357,0.0,0,0.4961880445480346,Stock Availability,81.3,Performing Well,Forecasts are reliable.
597,10.409321561575132,0.0,0,0.4953879714012146,Cleanliness,79.5,Performing Well,Forecasts are moderately reliable.
598,6.916211727001732,0.0,0,0.4391065835952759,Staff,81.9,Performing Well,Forecasts are reliable.
599,6.639940296053651,0.0133333333333333,1,0.4396504312753677,Stock Availability,80.6,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
600,7.7535315366482465,0.0533333333333333,4,0.6599773168563843,Cleanliness,79.0,Performing Well,"Forecasts are reliable, but 4 anomalous sales days in the last quarter."
601,8.409830331911998,0.0,0,0.9931498765945436,Cleanliness,91.5,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
602,9.283171935601194,0.0,0,0.5369285345077515,Pricing,81.5,Performing Well,Forecasts are reliable.
603,8.373975886064649,0.0,0,0.7498597949743271,Staff,86.6,Performing Well,"Forecasts are reliable, but reviews are positive, largely about staff."
604,9.811388632186333,0.0,0,0.2465241402387619,Stock Availability,75.1,Performing Well,"Forecasts are reliable, but negative feedback about stock availability suggests an issue worth investigating."
605,9.457907387268868,0.0,0,0.9957882016897202,Stock Availability,90.5,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
606,8.239788846898787,0.0,0,0.2459827542304992,Cleanliness,76.7,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
607,14.835260251706112,0.0666666666666666,5,0.4999120980501175,Cleanliness,67.2,Monitor,"Forecasts are moderately reliable, but 5 anomalous sales days in the last quarter."
608,9.006606758299542,0.0933333333333333,7,0.6028701901435852,Staff,71.9,Performing Well,"Forecasts are reliable, but 7 anomalous sales days in the last quarter."
609,7.889728987482712,0.1066666666666666,8,0.9133179585138956,Stock Availability,77.6,Performing Well,"Forecasts are reliable, but 8 anomalous sales days in the last quarter; reviews are positive, largely about stock availability."
610,9.419650504234124,0.027027027027027,2,0.5420288890600204,Cleanliness,78.2,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
611,9.962081978209016,0.0,0,0.6614172458648682,Cleanliness,83.3,Performing Well,Forecasts are reliable.
612,16.595759746967254,0.0,0,0.7360256761312485,Staff,78.1,Performing Well,"Forecasts are moderately reliable, but reviews are positive, largely about staff."
613,6.641595865092513,0.0,0,0.0007102489471435,Pricing,73.4,Performing Well,"Forecasts are reliable, but negative feedback about pricing suggests an issue worth investigating."
614,11.370503885374116,0.0,0,0.2004251837730407,Staff,72.6,Performing Well,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
615,5.949401832508458,0.0,0,0.666534940401713,Pricing,87.4,Performing Well,Forecasts are reliable.
616,6.772410504517184,0.1486486486486486,11,0.4958126544952392,Stock Availability,65.3,Monitor,"Forecasts are reliable, but 11 anomalous sales days in the last quarter."
617,9.799513736003036,0.0133333333333333,1,0.9181829889615376,Pricing,87.0,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about pricing."
618,6.417161691551867,0.0,0,0.4392622262239456,Stock Availability,82.4,Performing Well,Forecasts are reliable.
619,7.991187146590116,0.027027027027027,2,0.5997651934623718,Cleanliness,80.8,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
620,8.12770024684206,0.0,0,0.3513416051864624,Pricing,78.9,Performing Well,"Forecasts are reliable, but negative feedback about pricing suggests an issue worth investigating."
621,8.69018514505957,0.0,0,0.4389743506908417,Stock Availability,80.1,Performing Well,Forecasts are reliable.
622,8.230341338188659,0.08,6,0.4451560735702514,Pricing,71.1,Performing Well,"Forecasts are reliable, but 6 anomalous sales days in the last quarter."
623,9.869862700293003,0.0,0,0.7539328336715698,Staff,85.2,Performing Well,"Forecasts are reliable, but reviews are positive, largely about staff."
624,7.335618826851643,0.1081081081081081,8,0.4453963279724121,Stock Availability,68.6,Monitor,"Forecasts are reliable, but 8 anomalous sales days in the last quarter."
625,8.601685525907358,0.0,0,0.250163659453392,Cleanliness,76.4,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
626,8.828491187193208,0.0,0,0.3969892740249633,Cleanliness,79.1,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
627,8.695894196700642,0.0,0,0.987653112411499,Pricing,91.1,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
628,11.622112400282168,0.2133333333333333,16,0.3331331610679626,Stock Availability,49.4,Monitor,"Forecasts are moderately reliable, but 16 anomalous sales days in the last quarter; negative feedback about stock availability suggests an issue worth investigating."
629,10.019175229207928,0.0,0,0.2501810491085052,Staff,75.0,Performing Well,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
630,9.8595602923369,0.0,0,0.6887772530317307,Cleanliness,83.9,Performing Well,Forecasts are reliable.
631,8.140001798897565,0.0,0,0.3992885828018188,Cleanliness,79.8,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
632,5.190778462944399,0.0133333333333333,1,0.3785337507724762,Staff,80.8,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
633,10.732119095769836,0.0,0,0.0807194908459981,Stock Availability,70.9,Performing Well,"Forecasts are moderately reliable, but negative feedback about stock availability suggests an issue worth investigating."
634,6.891250993725152,0.0266666666666666,2,0.5997736930847168,Cleanliness,81.9,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
635,6.577060020256899,0.0266666666666666,2,0.745690107345581,Pricing,85.1,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about pricing."
636,21.560513055709794,0.0,0,0.6612870097160339,Staff,71.7,Performing Well,"Forecasts are unreliable, suggesting unpredictable demand patterns."
637,6.754032205758742,0.0,0,0.0053228338559468,Cleanliness,73.4,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
638,5.404878329035431,0.0,0,0.4483986020088196,Cleanliness,83.6,Performing Well,Forecasts are reliable.
639,6.868098785490437,0.0,0,0.5037919878959656,Stock Availability,83.2,Performing Well,Forecasts are reliable.
640,8.143645915859205,0.0,0,0.6840452253818512,Cleanliness,85.5,Performing Well,Forecasts are reliable.
641,10.123283325661417,0.0,0,0.0006049474080403,Staff,69.9,Monitor,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
642,9.0798475970288,0.0135135135135135,1,0.6665802597999573,Staff,82.6,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
643,7.362995896952287,0.0133333333333333,1,0.5922593116760254,Pricing,82.9,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
644,7.594612859846997,0.0,0,0.4451995491981506,Stock Availability,81.3,Performing Well,Forecasts are reliable.
645,10.783614045980492,0.0,0,0.0008336106936136,Cleanliness,69.2,Monitor,"Forecasts are moderately reliable, but negative feedback about cleanliness suggests an issue worth investigating."
646,8.823446451205262,0.0,0,0.6852922290563583,Stock Availability,84.9,Performing Well,Forecasts are reliable.
647,7.952652212792658,0.0133333333333333,1,0.4402225375175476,Pricing,79.3,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
648,9.447612771860324,0.0,0,0.5000600665807724,Staff,80.6,Performing Well,Forecasts are reliable.
649,10.902772047131348,0.08,6,0.6665583848953247,Pricing,72.8,Performing Well,"Forecasts are moderately reliable, but 6 anomalous sales days in the last quarter."
650,7.637578965969285,0.0,0,0.0003878871599833,Cleanliness,72.4,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
651,6.293688110468097,0.0,0,0.7451955378055573,Cleanliness,88.6,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
652,6.509545541202913,0.0133333333333333,1,0.3330971201260884,Pricing,78.6,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about pricing suggests an issue worth investigating."
653,8.362476688163754,0.0135135135135135,1,0.666217048962911,Staff,83.3,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
654,7.439639757148845,0.0133333333333333,1,0.5000389814376831,Pricing,81.0,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
655,8.661881953536682,0.0,0,0.2541417777538299,Staff,76.4,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
656,11.18195978272003,0.027027027027027,2,0.5038249790668488,Staff,75.7,Performing Well,"Forecasts are moderately reliable, but 2 anomalous sales day(s) recently."
657,12.328830015387226,0.0,0,0.1930004060268402,Staff,71.5,Performing Well,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
658,7.155422428115917,0.0,0,0.3281292120615641,Cleanliness,79.4,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
659,7.610462878005256,0.0,0,0.7996345281600952,Cleanliness,88.4,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
660,7.858732851900063,0.0,0,0.5566287785768509,Pricing,83.3,Performing Well,Forecasts are reliable.
661,10.691180123029834,0.0,0,0.2034282922744751,Staff,73.4,Performing Well,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
662,10.09453440969737,0.0,0,0.7496398538351059,Pricing,84.9,Performing Well,"Forecasts are moderately reliable, but reviews are positive, largely about pricing."
663,7.43689223066595,0.0,0,0.6421220660209656,Stock Availability,85.4,Performing Well,Forecasts are reliable.
664,7.298951849282662,0.0133333333333333,1,0.9347213059663771,Stock Availability,89.8,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about stock availability."
665,7.82497642087803,0.0,0,0.9681022961934408,Pricing,91.5,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
666,7.940026298688751,0.0135135135135135,1,0.5443924307823181,Stock Availability,81.3,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
667,6.939573992646221,0.0,0,0.6665502190589905,Stock Availability,86.4,Performing Well,Forecasts are reliable.
668,8.143459869940493,0.0133333333333333,1,0.5482728838920593,Stock Availability,81.2,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
669,9.528376716159247,0.0,0,0.9949196726083755,Staff,90.4,Performing Well,"Forecasts are reliable, but reviews are positive, largely about staff."
670,7.1651456671436815,0.0,0,0.7497065514326096,Pricing,87.8,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
671,6.309469006674402,0.0,0,0.5987749576568604,Pricing,85.7,Performing Well,Forecasts are reliable.
672,6.469045218123191,0.0,0,0.4999442398548126,Cleanliness,83.5,Performing Well,Forecasts are reliable.
673,6.80152466804026,0.0,0,0.3334463636080424,Staff,79.9,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
674,6.615139677309317,0.027027027027027,2,0.7414563298225403,Pricing,85.0,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about pricing."
675,15.433035531971507,0.1621621621621621,12,0.3334155082702636,Pricing,51.8,Monitor,"Forecasts are moderately reliable, but 12 anomalous sales days in the last quarter; negative feedback about pricing suggests an issue worth investigating."
676,8.447170232131903,0.7,63,0.5854703982671102,Cleanliness,53.3,Monitor,"Forecasts are reliable, but 63 anomalous sales days in the last quarter."
677,7.922714354629837,0.0,0,0.2447940826416015,Cleanliness,77.0,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
678,11.579819791383176,0.1081081081081081,8,0.6534067789713541,Pricing,68.5,Monitor,"Forecasts are moderately reliable, but 8 anomalous sales days in the last quarter."
679,6.791744152145017,0.0,0,0.3996593713760376,Cleanliness,81.2,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
680,9.278321300417357,0.0133333333333333,1,0.2539478689432144,Staff,74.2,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
681,12.517469267536615,0.0,0,0.6452054023742676,Staff,80.4,Performing Well,Forecasts are moderately reliable.
682,5.427735112257078,0.2222222222222222,20,0.3999915957450867,Staff,55.9,Monitor,"Forecasts are reliable, but 20 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
683,5.71565917215845,0.0,0,0.9995253682136536,Cleanliness,94.3,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
684,9.089073171823353,0.0,0,0.7510436296463012,Cleanliness,85.9,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
685,11.732120186149144,0.0,0,0.3068571835756302,Stock Availability,74.4,Performing Well,"Forecasts are moderately reliable, but negative feedback about stock availability suggests an issue worth investigating."
686,7.912490895515364,0.0133333333333333,1,0.4086083968480428,Stock Availability,78.7,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
687,7.336915806697938,0.0,0,0.5991098999977111,Staff,84.6,Performing Well,Forecasts are reliable.
688,10.480381612169586,0.04,3,0.6453570604324341,Cleanliness,77.6,Performing Well,"Forecasts are moderately reliable, but 3 anomalous sales days in the last quarter."
689,8.06276926450444,0.0,0,0.9944511651992798,Stock Availability,91.8,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
690,8.600036131083222,0.0,0,0.6002110481262207,Staff,83.4,Performing Well,Forecasts are reliable.
691,10.09779953972254,0.0,0,0.6665036876996359,Cleanliness,83.2,Performing Well,Forecasts are moderately reliable.
692,14.352794448460712,0.054054054054054,4,0.653419554233551,Cleanliness,72.2,Performing Well,"Forecasts are moderately reliable, but 4 anomalous sales days in the last quarter."
693,9.54478904362379,0.0135135135135135,1,0.3338187535603841,Pricing,75.5,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about pricing suggests an issue worth investigating."
694,4.799662562030027,0.0,0,0.4391613751649856,Stock Availability,84.0,Performing Well,Forecasts are reliable.
695,15.535047612097989,0.0135135135135135,1,0.5565100610256195,Pricing,74.0,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently."
696,10.419735008422256,0.2533333333333333,19,0.0007873574892679,Staff,39.6,Needs Attention,"Forecasts are moderately reliable, but 19 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
697,9.415678280244254,0.0135135135135135,1,0.000868022441864,Pricing,69.0,Monitor,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about pricing suggests an issue worth investigating."
698,6.697992954110851,0.1466666666666666,11,0.6665754318237305,Pricing,69.0,Monitor,"Forecasts are reliable, but 11 anomalous sales days in the last quarter."
699,8.643789462859308,0.0,0,0.357320499420166,Cleanliness,78.5,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
700,7.007290625841364,0.027027027027027,2,0.6665039459864298,Staff,83.1,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
701,14.036271698931351,0.0,0,0.637180233001709,Pricing,78.7,Performing Well,Forecasts are moderately reliable.
702,10.72087423653873,0.0,0,0.7511383295059204,Staff,84.3,Performing Well,"Forecasts are moderately reliable, but reviews are positive, largely about staff."
703,11.57064039771345,0.0135135135135135,1,0.9839547872543336,Stock Availability,86.5,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about stock availability."
704,6.687403859011273,0.0133333333333333,1,0.5527317821979523,Cleanliness,82.8,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
705,9.258067610230489,0.0675675675675675,5,0.7405683845281601,Cleanliness,77.4,Performing Well,"Forecasts are reliable, but 5 anomalous sales days in the last quarter; reviews are positive, largely about cleanliness."
706,6.812697419995049,0.0,0,0.999416490395864,Cleanliness,93.2,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
707,9.318382337896525,0.1216216216216216,9,0.7536268383264542,Cleanliness,71.2,Performing Well,"Forecasts are reliable, but 9 anomalous sales days in the last quarter; reviews are positive, largely about cleanliness."
708,7.761207063412506,0.0,0,0.6029711604118347,Cleanliness,84.3,Performing Well,Forecasts are reliable.
709,8.315005786815515,0.08,6,0.000653068224589,Pricing,62.1,Monitor,"Forecasts are reliable, but 6 anomalous sales days in the last quarter; negative feedback about pricing suggests an issue worth investigating."
710,22.96590127567016,0.0,0,0.4955771565437317,Cleanliness,66.9,Monitor,"Forecasts are unreliable, suggesting unpredictable demand patterns."
711,9.055751453953423,0.0,0,0.8382734060287476,Stock Availability,87.7,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
712,7.565572917019502,0.0,0,0.5034983307123184,Cleanliness,82.5,Performing Well,Forecasts are reliable.
713,13.13718048510551,0.0,0,0.2499575763940811,Stock Availability,71.9,Performing Well,"Forecasts are moderately reliable, but negative feedback about stock availability suggests an issue worth investigating."
714,9.783777314398998,0.0,0,0.9911256581544876,Cleanliness,90.0,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
715,8.18665977725701,0.0133333333333333,1,0.496209055185318,Stock Availability,80.1,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
716,9.69305250601916,0.0,0,0.9941683014233909,Stock Availability,90.2,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
717,10.734714766568482,0.0135135135135135,1,0.2575885653495788,Staff,72.8,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
718,7.598193585471725,0.0,0,0.7353812456130981,Cleanliness,87.1,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
719,12.354340592548644,0.0,0,0.1982284665107727,Staff,71.6,Performing Well,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
720,7.646922035738357,0.0133333333333333,1,0.8065150827169418,Cleanliness,86.9,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about cleanliness."
721,7.711195189721698,0.0,0,0.9865376551946003,Pricing,92.0,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
722,7.843141299962676,0.0,0,0.5477173209190369,Staff,83.1,Performing Well,Forecasts are reliable.
723,5.841427154205856,0.0,0,0.080743928750356,Cleanliness,75.8,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
724,9.297913681535006,0.0675675675675675,5,0.0005646149317423,Stock Availability,62.6,Monitor,"Forecasts are reliable, but 5 anomalous sales days in the last quarter; negative feedback about stock availability suggests an issue worth investigating."
725,7.869633482251261,0.04,3,0.585776150226593,Stock Availability,79.0,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter."
726,6.2658283666627295,0.0,0,0.602731716632843,Staff,85.8,Performing Well,Forecasts are reliable.
727,7.486616093296705,0.0945945945945946,7,0.5997374057769775,Stock Availability,73.2,Performing Well,"Forecasts are reliable, but 7 anomalous sales days in the last quarter."
728,7.772653302446455,0.0,0,0.9811885207891464,Stock Availability,91.9,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
729,7.317210178095411,0.0135135135135135,1,0.6711581746737162,Staff,84.5,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
730,9.033080961731804,0.0,0,0.1965062618255615,Cleanliness,74.9,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
731,8.663606833086343,0.0,0,0.912350594997406,Cleanliness,89.6,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
732,13.448246191604804,0.4777777777777778,43,0.9946954697370528,Pricing,56.4,Monitor,"Forecasts are moderately reliable, but 43 anomalous sales days in the last quarter; reviews are positive, largely about pricing."
733,5.267689334536508,0.1111111111111111,10,0.3844841122627258,Pricing,69.1,Monitor,"Forecasts are reliable, but 10 anomalous sales days in the last quarter; negative feedback about pricing suggests an issue worth investigating."
734,7.253152149287234,0.0,0,0.1953095078468322,Staff,76.7,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
735,6.665050171131496,0.0133333333333333,1,0.6537752350171407,Staff,84.8,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
736,11.254961114447749,0.0,0,0.3338294823964436,Cleanliness,75.4,Performing Well,"Forecasts are moderately reliable, but negative feedback about cleanliness suggests an issue worth investigating."
737,13.769009019412584,0.054054054054054,4,0.3103249222040176,Pricing,66.0,Monitor,"Forecasts are moderately reliable, but 4 anomalous sales days in the last quarter; negative feedback about pricing suggests an issue worth investigating."
738,8.05710547759538,0.0,0,0.602973210811615,Cleanliness,84.0,Performing Well,Forecasts are reliable.
739,9.193979089300065,0.0,0,0.2514381170272827,Staff,75.8,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
740,7.378316074315975,0.0,0,0.788806962966919,Stock Availability,88.4,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
741,6.323880608546547,0.0133333333333333,1,0.7399183064699173,Pricing,86.9,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about pricing."
742,5.894746808347048,0.0,0,0.5850775440533956,Cleanliness,85.8,Performing Well,Forecasts are reliable.
743,11.242958126695402,0.0266666666666666,2,0.9760285417238872,Stock Availability,85.1,Performing Well,"Forecasts are moderately reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about stock availability."
744,7.712173658320568,0.0,0,0.7919423580169678,Cleanliness,88.1,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
745,9.539709985541542,0.0266666666666666,2,0.2878658652305603,Stock Availability,73.0,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; negative feedback about stock availability suggests an issue worth investigating."
746,7.553812359522148,0.0,0,0.2538940906524658,Staff,77.5,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
747,6.286133237825155,0.0,0,0.4861743599176407,Cleanliness,83.4,Performing Well,Forecasts are reliable.
748,9.107956309208925,0.0,0,0.3381542166074117,Pricing,77.7,Performing Well,"Forecasts are reliable, but negative feedback about pricing suggests an issue worth investigating."
